X,date,unemployment,temperature,facebook_newsfeed_spend,facebook_newsfeed_impressions,youtube_brand_spend,youtube_brand_impressions,search_spend,search_clicks,youtube_performance_spend,youtube_performance_impressions,newspaper_spend,newspaper_readership,tv_spend,tv_gross_rating_points,data_week,inflation_rate,retail_trade,gdp,income,month,quarter,week,sales
937,1/22/22,4,73.60007684,10892.15789,9681793,23216.80782,10321273,20580.19236,8821,26593.88091,6309367,11573.68433,959488,0,0,2022_4,2.34,576000,24740.48,15137.7,2022,2022,4,1157805.594
938,1/23/22,4,52.71909896,11789.72146,9369588,24167.55275,13371238,20828.2754,10330,21439.1229,5235616,11999.53665,961528,0,0,2022_4,2.34,576000,24740.48,15137.7,2022,2022,4,1169568.622
939,1/24/22,4,56.74443474,10251.34831,9230324,26554.82662,12690251,24361.44905,11948,0,0,12505.5544,923937,0,0,2022_4,2.38,576000,24740.48,15137.7,2022,2022,4,1145934.946
940,1/25/22,4,51.68519176,11088.77018,9961417,26184.51766,14815805,25128.39299,11214,0,0,11720.14705,819247,0,0,2022_4,2.41,576000,24740.48,15137.7,2022,2022,4,1182303.695
941,1/26/22,4,65.38023791,11481.40808,11025796,22980.72687,9993180,22393.73446,9727,0,0,11726.37826,1020202,0,0,2022_4,2.38,576000,24740.48,15137.7,2022,2022,4,1156554.682
942,1/27/22,4,73.22712479,11193.96272,10221846,23001.62525,11945899,25399.26984,10929,0,0,11795.95881,1178710,0,0,2022_4,2.4,576000,24740.48,15137.7,2022,2022,4,1184765.661
943,1/28/22,4,50.84092956,10981.96045,9844805,23892.87619,11692667,25000.98778,11360,0,0,11613.2308,1076403,0,0,2022_5,2.44,576000,24740.48,15137.7,2022,2022,5,1149796.264
944,1/29/22,4,54.52897621,11209.20405,11241408,21702.90761,9952121,24259.96911,11222,0,0,12461.64393,941171,0,0,2022_5,2.44,576000,24740.48,15137.7,2022,2022,5,1145607.592
945,1/30/22,4,46.74334629,11430.76821,9348597,23596.09118,11574273,24631.4429,11161,0,0,12023.91025,1180274,0,0,2022_5,2.44,576000,24740.48,15137.7,2022,2022,5,1156049.366
946,1/31/22,4,64.72591591,10951.65136,10337803,26644.22545,12190459,20994.80471,9673,0,0,12403.81871,1069319,0,0,2022_5,2.44,576000,24740.48,15137.7,2022,2022,5,1156858.496
947,2/1/22,3.8,44.28185133,11053.34834,8689775,25451.72268,11740587,24702.4146,11752,0,0,11947.3607,977705,0,0,2022_5,2.43,581768,24740.48,15125.6,2022.083333,2022,5,1170900.286
948,2/2/22,3.8,64.10530422,11920.55985,10094248,25650.38249,12967841,19448.80294,8452,0,0,11743.24842,890343,0,0,2022_5,2.41,581768,24740.48,15125.6,2022.083333,2022,5,1146170.939
949,2/3/22,3.8,45.48475374,11686.36567,10458962,25494.75537,12306766,22836.05183,9813,0,0,12156.38501,787959,0,0,2022_5,2.38,581768,24740.48,15125.6,2022.083333,2022,5,1155343.256
950,2/4/22,3.8,63.78517762,10896.38297,12472835,29196.12843,16714847,23581.19025,10856,0,0,12246.43085,1080408,0,0,2022_6,2.41,581768,24740.48,15125.6,2022.083333,2022,6,1206751.625
951,2/5/22,3.8,52.28549302,11426.63519,10831427,23179.4297,11463274,20311.14156,8770,0,0,11936.99535,1181436,0,0,2022_6,2.41,581768,24740.48,15125.6,2022.083333,2022,6,1193159.428
952,2/6/22,3.8,59.70509911,10630.07029,10428616,23562.44429,11654463,22861.78053,10351,0,0,11984.72572,807705,0,0,2022_6,2.41,581768,24740.48,15125.6,2022.083333,2022,6,1192223.702
953,2/7/22,3.8,68.5665826,11078.45741,11663241,24593.27231,10874040,21370.31981,9714,27440.09684,6814449,0,0,0,0,2022_6,2.4,581768,24740.48,15125.6,2022.083333,2022,6,1188906.676
954,2/8/22,3.8,46.39859512,11136.48511,8360338,25402.25005,11516931,22620.16085,10239,26229.61298,6372996,0,0,0,0,2022_6,2.42,581768,24740.48,15125.6,2022.083333,2022,6,1159432.726
955,2/9/22,3.8,64.17527729,11456.93502,10191242,24654.04842,12793000,24551.19185,10573,27892.63111,6880731,0,0,0,0,2022_6,2.42,581768,24740.48,15125.6,2022.083333,2022,6,1173425.395
956,2/10/22,3.8,49.32032187,11561.03761,10407520,25115.23235,11532975,24238.21844,10833,27938.38119,6855410,0,0,0,0,2022_6,2.45,581768,24740.48,15125.6,2022.083333,2022,6,1172014.322
957,2/11/22,3.8,53.17105825,11149.98341,9905860,23190.32153,10670501,23939.71282,10934,29281.29205,7162453,0,0,0,0,2022_7,2.43,581768,24740.48,15125.6,2022.083333,2022,7,1171820.094
958,2/12/22,3.8,68.50761076,11724.12431,12112661,28619.79918,12915196,21999.88752,9828,20802.32314,5033504,0,0,0,0,2022_7,2.43,581768,24740.48,15125.6,2022.083333,2022,7,1194234.26
959,2/13/22,3.8,64.56436792,11143.87778,10101740,26340.57727,13286079,23816.62442,10901,24398.2712,5813651,0,0,0,0,2022_7,2.43,581768,24740.48,15125.6,2022.083333,2022,7,1198276.171
960,2/14/22,3.8,51.7108883,11321.12314,10459903,25938.72181,12129791,23521.95211,11349,28173.18953,6803359,0,0,0,0,2022_7,2.48,581768,24740.48,15125.6,2022.083333,2022,7,1179416.875
961,2/15/22,3.8,54.64978347,11156.20421,9455554,23860.74123,10322044,23795.14936,10522,24721.49165,6125879,0,0,18216.54244,1180690,2022_7,2.48,581768,24740.48,15125.6,2022.083333,2022,7,1157188.876
962,2/16/22,3.8,71.04159918,11479.28612,10524360,26013.47825,13300536,24097.65824,10633,30846.18579,7387769,0,0,17696.50279,942445,2022_7,2.46,581768,24740.48,15125.6,2022.083333,2022,7,1174076.138
963,2/17/22,3.8,60.15513272,12113.14451,10411440,28726.93838,13345980,26042.85487,12374,31445.48768,7642320,0,0,19144.37446,1565702,2022_7,2.43,581768,24740.48,15125.6,2022.083333,2022,7,1179542.845
964,2/18/22,3.8,62.12721245,11393.7076,12197107,21617.57242,10219626,23434.68989,10032,31492.51135,7646025,0,0,19128.18191,1230016,2022_8,2.41,581768,24740.48,15125.6,2022.083333,2022,8,1216426.279
965,2/19/22,3.8,70.742099,10742.93712,10972702,24494.3851,11434702,26052.85034,11817,22953.35612,5520999,0,0,22677.71829,1300688,2022_8,2.41,581768,24740.48,15125.6,2022.083333,2022,8,1186728.326
966,2/20/22,3.8,65.78039336,10588.94483,10515688,24087.77212,12891678,25445.96494,10721,24570.36733,5968437,0,0,17694.61048,1008773,2022_8,2.41,581768,24740.48,15125.6,2022.083333,2022,8,1202071.935
967,2/21/22,3.8,85.08165214,11181.66976,9022575,22334.58934,13979369,23082.1536,10571,0,0,11763.31963,811058,23216.56297,1446297,2022_8,2.41,581768,24740.48,15125.6,2022.083333,2022,8,1208459.727
968,2/22/22,3.8,64.19290716,10847.61566,10355104,24560.64679,10995643,25549.96664,12378,0,0,12145.75763,1093970,18487.69881,781577,2022_8,2.45,581768,24740.48,15125.6,2022.083333,2022,8,1165245.852
969,2/23/22,3.8,75.61946848,10392.9736,10334041,24314.71228,11601450,21712.89989,9851,0,0,11983.04768,1613397,19890.31024,1136299,2022_8,2.53,581768,24740.48,15125.6,2022.083333,2022,8,1198403.816
970,2/24/22,3.8,71.32972899,10853.9583,8611593,23621.64326,12007793,23005.78648,10907,0,0,11711.8612,892955,19322.24677,1243384,2022_8,2.55,581768,24740.48,15125.6,2022.083333,2022,8,1189540.247
971,2/25/22,3.8,75.68065997,11301.02648,10625526,24314.4678,11151484,23331.44175,10308,0,0,12281.76186,1312532,19306.82195,1108543,2022_9,2.54,581768,24740.48,15125.6,2022.083333,2022,9,1203004.798
972,2/26/22,3.8,83.79717661,11036.81854,8814605,20442.76669,10025555,26204.8625,11613,0,0,12021.66809,1213561,18592.82996,1382827,2022_9,2.54,581768,24740.48,15125.6,2022.083333,2022,9,1172231.864
973,2/27/22,3.8,61.84791295,11339.00399,10120988,27248.17973,13640693,20145.65294,9032,0,0,11777.01159,1251998,20459.70215,1492143,2022_9,2.54,581768,24740.48,15125.6,2022.083333,2022,9,1202569.394
974,2/28/22,3.8,80.73725936,11054.78795,8952962,23922.84374,9648337,23631.96969,10320,0,0,11758.5371,1042089,18884.51962,1063019,2022_9,2.62,581768,24740.48,15125.6,2022.083333,2022,9,1190198.515
975,3/1/22,3.6,86.62725373,10793.2814,10655673,25841.67517,13783634,20176.39982,8945,0,0,12179.87602,1387181,21143.53474,1155093,2022_9,2.62,587570,24740.48,15064.1,2022.166667,2022,9,1231651.632
976,3/2/22,3.6,73.40785894,11453.92195,10390041,25308.07104,12961951,22132.19992,9320,0,0,11544.74888,945514,21114.02125,1153227,2022_9,2.71,587570,24740.48,15064.1,2022.166667,2022,9,1211121.753
977,3/3/22,3.6,86.868633,10250.77312,10750903,25104.93082,11508603,21905.24928,9871,0,0,12162.78202,882028,18565.74201,1321356,2022_9,2.69,587570,24740.48,15064.1,2022.166667,2022,9,1226896.532
978,3/4/22,3.6,84.16553599,11842.49227,10149291,27891.73341,13778019,24316.33254,10937,0,0,12113.66803,1075316,18009.01618,1347391,2022_10,2.67,587570,24740.48,15064.1,2022.166667,2022,10,1225563.49
979,3/5/22,3.6,62.58068414,10720.06413,11376316,23566.02115,10063876,28532.13336,13674,0,0,12114.06567,1146008,17512.78159,1149570,2022_10,2.67,587570,24740.48,15064.1,2022.166667,2022,10,1205783.913
980,3/6/22,3.6,87.18772831,10879.29467,10196910,24132.66011,10012237,23977.28213,9839,0,0,11968.53619,884084,20136.46999,1270583,2022_10,2.67,587570,24740.48,15064.1,2022.166667,2022,10,1214569.51
981,3/7/22,3.6,73.84017102,11236.66601,9786806,28105.89261,14507059,24600.74083,10396,29942.90581,7091314,12206.7837,887022,20127.43947,1458942,2022_10,2.77,587570,24740.48,15064.1,2022.166667,2022,10,1219239.063
982,3/8/22,3.6,72.9980725,9753.843646,9641498,26083.81008,11717251,23892.15768,12200,29977.134,7328165,11818.88205,980643,22425.01979,1473258,2022_10,2.9,587570,24740.48,15064.1,2022.166667,2022,10,1234823.11
983,3/9/22,3.6,63.79982512,10733.22133,9447433,24512.72386,12961234,19782.34931,8854,27738.67236,6659354,12126.51762,1273000,22403.74343,1312670,2022_10,2.84,587570,24740.48,15064.1,2022.166667,2022,10,1210326.948
984,3/10/22,3.6,76.24010981,10874.72384,9633814,23794.19378,11053956,26129.40585,11935,30003.53972,7313392,12003.57503,1079747,20029.86103,1261977,2022_10,2.86,587570,24740.48,15064.1,2022.166667,2022,10,1190174.256
985,3/11/22,3.6,71.42793231,10161.44419,11464407,27686.55113,12309119,23365.93212,11290,28711.57237,7032049,11790.53078,941895,19968.57708,1277818,2022_11,2.94,587570,24740.48,15064.1,2022.166667,2022,11,1224130.03
986,3/12/22,3.6,72.04304574,11133.6849,9355092,25509.14035,12309834,22811.09811,10852,34276.45094,8223816,12064.92157,1342741,17318.46494,1536364,2022_11,2.94,587570,24740.48,15064.1,2022.166667,2022,11,1222981.604
987,3/13/22,3.6,62.43211039,10678.28256,9003232,28860.62215,14269248,22188.12307,9796,32194.45694,7837246,12126.21212,951952,19865.56657,1057124,2022_11,2.94,587570,24740.48,15064.1,2022.166667,2022,11,1241361.187
988,3/14/22,3.6,57.19855159,11076.76567,10737632,26356.41046,12523819,22352.64886,9922,32823.90827,7756497,12056.74498,970298,13133.04037,785659,2022_11,2.93,587570,24740.48,15064.1,2022.166667,2022,11,1195320.43
989,3/15/22,3.6,75.12507282,10734.90806,9057065,25798.81876,11646116,20729.964,9789,19575.68612,4783864,11833.09798,695552,17685.64745,1052782,2022_11,2.84,587570,24740.48,15064.1,2022.166667,2022,11,1206733.407
990,3/16/22,3.6,55.15767365,11360.47033,10215993,23745.88414,10334962,23442.071,9645,32290.13848,7952881,11800.26124,765892,22068.09306,1336484,2022_11,2.8,587570,24740.48,15064.1,2022.166667,2022,11,1191096.18
991,3/17/22,3.6,65.4416325,11119.30079,9467900,24994.31992,12129699,21571.3177,8990,27037.87446,6493708,11400.83064,907379,19947.28543,1211314,2022_11,2.91,587570,24740.48,15064.1,2022.166667,2022,11,1207261.975
992,3/18/22,3.6,75.13065286,11113.26033,10624827,26687.39373,13128841,24851.72685,10382,22762.02726,5508798,11949.38471,1015709,18514.62044,1049995,2022_12,2.86,587570,24740.48,15064.1,2022.166667,2022,12,1198854.974
993,3/19/22,3.6,61.78492781,10657.69104,9648081,25848.37818,12102396,24528.7962,10829,23234.46689,5618764,12011.40311,900844,23297.78542,1368647,2022_12,2.86,587570,24740.48,15064.1,2022.166667,2022,12,1211047.967
994,3/20/22,3.6,68.54219148,11215.22208,11325516,23871.67584,11301259,20913.18706,10142,29819.28503,7227940,11811.89901,869802,23360.22712,1423119,2022_12,2.86,587570,24740.48,15064.1,2022.166667,2022,12,1205328.942
995,3/21/22,3.6,63.15809418,10640.12114,10347844,28281.60477,13018822,20839.50686,8955,0,0,0,0,18554.69529,909709,2022_12,2.9,587570,24740.48,15064.1,2022.166667,2022,12,1180877.512
996,3/22/22,3.6,65.71931102,11299.90616,9385256,25600.0899,14213846,21309.47951,8879,0,0,0,0,21835.42991,1140425,2022_12,2.91,587570,24740.48,15064.1,2022.166667,2022,12,1193154.166
997,3/23/22,3.6,44.41322032,10688.01504,8858018,24971.79782,11985852,23998.28338,10721,0,0,0,0,20412.01949,1200334,2022_12,2.94,587570,24740.48,15064.1,2022.166667,2022,12,1199901.807
998,3/24/22,3.6,58.52643915,10844.32707,9986831,20600.7659,9831061,20700.14071,8747,0,0,0,0,18617.11216,1218033,2022_12,2.92,587570,24740.48,15064.1,2022.166667,2022,12,1191815.877
999,3/25/22,3.6,45.81755927,11140.54142,10740559,23099.92156,10635367,24928.80358,11586,0,0,0,0,20008.85243,1132846,2022_13,2.95,587570,24740.48,15064.1,2022.166667,2022,13,1199039.324
1000,3/26/22,3.6,61.38170933,10767.56869,8766119,24781.01523,10925079,23011.49555,10527,0,0,0,0,22080.05543,1413097,2022_13,2.95,587570,24740.48,15064.1,2022.166667,2022,13,1198254.272
1001,3/27/22,3.6,67.61431159,11395.01484,10475884,28361.43022,14207352,24249.51223,10939,0,0,0,0,18704.55826,1280470,2022_13,2.95,587570,24740.48,15064.1,2022.166667,2022,13,1215773.166
1002,3/28/22,3.6,57.70746083,10441.02605,8956026,23634.3358,11648520,25844.30313,11068,0,0,0,0,19685.27633,1115105,2022_13,2.95,587570,24740.48,15064.1,2022.166667,2022,13,1184146.997
1003,3/29/22,3.6,58.27808876,10690.94067,9810034,22735.71429,11813495,26711.50853,11729,0,0,0,0,16634.89246,936443,2022_13,2.86,587570,24740.48,15064.1,2022.166667,2022,13,1184532.178
1004,3/30/22,3.6,56.91857135,11118.41649,9720670,25339.11724,11992275,24710.40795,11326,0,0,0,0,22121.52669,1867851,2022_13,2.86,587570,24740.48,15064.1,2022.166667,2022,13,1222731.923
1005,3/31/22,3.6,61.30166064,11106.74617,9148960,26353.73034,10740037,24316.54531,10768,0,0,0,0,18299.88291,1042376,2022_13,2.84,587570,24740.48,15064.1,2022.166667,2022,13,1174416.382
1006,4/1/22,3.6,59.9110473,11213.27457,9525539,22706.05883,11210464,22452.11584,10382,0,0,0,0,15083.28183,809234,2022_14,2.8,590238,25248.476,15074.6,2022.25,2022.25,14,1194652.602
1007,4/2/22,3.6,46.35823081,10978.0065,10876545,22042.14698,9726985,24180.54688,10694,0,0,0,0,19196.7557,1302476,2022_14,2.8,590238,25248.476,15074.6,2022.25,2022.25,14,1181836.745
1008,4/3/22,3.6,49.291344,10803.29902,13924548,23617.67267,10495875,26535.49392,11903,0,0,0,0,19644.19347,1109562,2022_14,2.8,590238,25248.476,15074.6,2022.25,2022.25,14,1198529.792
1009,4/4/22,3.6,73.4041382,11177.19222,10244035,23800.4546,11447331,23445.26604,10297,21499.00616,5325208,12143.37679,1118101,22624.64161,1198901,2022_14,2.8,590238,25248.476,15074.6,2022.25,2022.25,14,1198035.342
1010,4/5/22,3.6,74.58542524,10864.23314,9322148,27723.66017,12655956,23894.77562,10138,21640.33394,5509122,12285.7501,1049632,21265.8842,1401896,2022_14,2.84,590238,25248.476,15074.6,2022.25,2022.25,14,1228573.801
1011,4/6/22,3.6,56.13523946,11268.69006,8707725,24101.00292,11844037,23909.06476,11254,20343.89086,4867392,12251.76639,1036189,22373.69421,1746933,2022_14,2.83,590238,25248.476,15074.6,2022.25,2022.25,14,1205304.374
1012,4/7/22,3.6,71.0938783,10033.7103,8838907,25399.11233,12766545,23616.36253,9747,24880.83651,6073830,11792.42197,1040817,18597.72489,1191692,2022_14,2.82,590238,25248.476,15074.6,2022.25,2022.25,14,1185418.787
1013,4/8/22,3.6,69.4126201,10791.29089,9837697,28517.77499,15226097,24150.39316,11076,28468.3039,6881766,12544.57216,1198563,22281.81474,1842685,2022_15,2.87,590238,25248.476,15074.6,2022.25,2022.25,15,1245408.841
1014,4/9/22,3.6,62.602411,10198.70922,9559886,19261.66045,8675972,24783.77937,10245,31713.63246,7751759,12183.96448,957358,20767.22035,1380202,2022_15,2.87,590238,25248.476,15074.6,2022.25,2022.25,15,1206975.085
1015,4/10/22,3.6,63.69777293,10732.08507,11127287,23580.42854,11925183,23696.861,11091,25557.65397,6349689,11909.67077,1342419,13332.23581,744159,2022_15,2.87,590238,25248.476,15074.6,2022.25,2022.25,15,1212207.8
1016,4/11/22,3.6,78.63222839,10958.69905,9422281,24674.45354,11767834,22854.19189,9293,26423.63524,6363596,11970.33885,915508,21355.82122,1113961,2022_15,2.91,590238,25248.476,15074.6,2022.25,2022.25,15,1192755.072
1017,4/12/22,3.6,77.97524397,10878.19861,10229733,26426.02586,11887581,18363.72797,7795,28514.3852,7253197,12232.5661,1248899,22757.28153,1486523,2022_15,2.86,590238,25248.476,15074.6,2022.25,2022.25,15,1225343.512
1018,4/13/22,3.6,63.51326075,10881.4727,9519861,24853.70261,11116073,23823.9806,9541,24995.6338,5995456,12045.17427,1179474,17497.52666,887850,2022_15,2.8,590238,25248.476,15074.6,2022.25,2022.25,15,1210300.848
1019,4/14/22,3.6,62.22899787,10800.57209,10337891,25748.38567,11446240,23028.11351,10063,20480.84812,4794023,11927.36022,1085499,18035.30643,1335399,2022_15,2.89,590238,25248.476,15074.6,2022.25,2022.25,15,1233511.622
1020,4/15/22,3.6,84.93218797,10808.77542,10322328,23776.90016,10533555,21183.99637,9433,22704.59751,5667419,11909.88196,866868,21466.92198,1008750,2022_16,2.89,590238,25248.476,15074.6,2022.25,2022.25,16,1221724.546
1021,4/16/22,3.6,82.50320698,11284.42876,10478929,25707.11809,12477322,23973.62813,10847,27119.69441,6479812,12094.4783,977960,17061.13864,1179416,2022_16,2.89,590238,25248.476,15074.6,2022.25,2022.25,16,1219071.346
1022,4/17/22,3.6,69.56459404,11241.54786,9295048,26733.35144,11936217,20695.10077,9120,20825.6756,5123354,12245.83339,1095745,20899.99602,1332059,2022_16,2.89,590238,25248.476,15074.6,2022.25,2022.25,16,1195167.742
1023,4/18/22,3.6,84.12457368,10709.13418,9672352,24985.78223,10711814,22794.66933,9640,0,0,11732.8786,826691,20703.49411,1075913,2022_16,2.92,590238,25248.476,15074.6,2022.25,2022.25,16,1194834.088
1024,4/19/22,3.6,61.3931354,11601.68693,11513318,25238.07523,11635374,21806.46513,10244,0,0,11912.99879,1012692,17199.11204,1146252,2022_16,2.93,590238,25248.476,15074.6,2022.25,2022.25,16,1201165.534
1025,4/20/22,3.6,67.54729873,11383.89329,10511068,27050.79408,12259151,25176.12046,11116,0,0,12115.47133,996901,21316.32586,1451171,2022_16,2.92,590238,25248.476,15074.6,2022.25,2022.25,16,1201305.926
1026,4/21/22,3.6,87.41636319,11673.23857,12461102,26035.89892,11443208,24746.25203,11439,0,0,11580.89839,751249,20659.98938,1423542,2022_16,3.02,590238,25248.476,15074.6,2022.25,2022.25,16,1231131.21
1027,4/22/22,3.6,63.34256796,11199.38729,9323931,24427.04888,10358748,27682.60665,12178,0,0,12139.47032,1515567,19327.74841,1470790,2022_17,2.98,590238,25248.476,15074.6,2022.25,2022.25,17,1213000.783
1028,4/23/22,3.6,86.37773255,11242.35856,9615019,26676.11615,13928971,27252.57331,11628,0,0,11902.26723,1087887,18228.45449,1050248,2022_17,2.98,590238,25248.476,15074.6,2022.25,2022.25,17,1205686.428
1029,4/24/22,3.6,80.20294698,10862.01539,9233889,27437.28431,11836226,25626.3121,11226,0,0,11883.34982,998306,20388.41532,1235512,2022_17,2.98,590238,25248.476,15074.6,2022.25,2022.25,17,1195236.398
1030,4/25/22,3.6,67.69755515,11064.3925,12200817,24183.8036,11772409,27304.06896,11099,0,0,11943.23348,1052616,15528.60687,794193,2022_17,2.91,590238,25248.476,15074.6,2022.25,2022.25,17,1184023.019
1031,4/26/22,3.6,61.3944479,11576.57131,10863184,23119.37164,10507598,26000.90929,10632,0,0,11827.11599,725329,24446.02426,1145822,2022_17,2.85,590238,25248.476,15074.6,2022.25,2022.25,17,1176149.178
1032,4/27/22,3.6,62.79027488,11186.97237,10270364,24209.6123,11293791,20817.85617,8815,0,0,11910.94233,959923,20834.87386,1371517,2022_17,2.88,590238,25248.476,15074.6,2022.25,2022.25,17,1191228.062
1033,4/28/22,3.6,81.37807755,11132.26236,11475577,23340.50562,10325024,25713.33795,11773,0,0,11950.84915,787174,17573.67865,2089649,2022_17,2.97,590238,25248.476,15074.6,2022.25,2022.25,17,1219091.008
1034,4/29/22,3.6,60.02376885,11183.13829,11393787,25459.12748,13616543,22242.10422,9969,0,0,12281.10116,1175642,19884.31314,1048484,2022_18,2.88,590238,25248.476,15074.6,2022.25,2022.25,18,1225908.447
1035,4/30/22,3.6,79.88931346,10866.50381,9272977,24172.8318,11697857,23661.20011,10166,0,0,12247.10751,914879,22242.02628,1430540,2022_18,2.88,590238,25248.476,15074.6,2022.25,2022.25,18,1181638.97
1036,5/1/22,3.6,68.23028979,10543.54365,8710795,23607.75756,12274805,21663.69901,9575,0,0,11954.18501,1082217,17655.72662,980297,2022_18,2.88,591793,25248.476,15069.5,2022.333333,2022.25,18,1233298.358
1037,5/2/22,3.6,78.10732538,10952.05731,9316013,22576.22779,9807767,21421.34294,9153,24946.68875,6124918,0,0,19874.67785,1323915,2022_18,2.81,591793,25248.476,15069.5,2022.333333,2022.25,18,1213330.578
1038,5/3/22,3.6,55.9385691,10693.48223,9279525,21594.01167,9633185,22347.53091,8977,21113.5574,5152408,0,0,21637.97067,2073682,2022_18,2.83,591793,25248.476,15069.5,2022.333333,2022.25,18,1204202.775
